12.8,14.81,2.01
14.2,11.67,-2.53
9.4,10.3,0.9
31.3,30.81,-0.49
59.3,55.93,-3.37
13.4,19.71,6.31
27.0,32.83,5.83
39.0,35.32,-3.68
36.9,32.83,-4.07
11.2,13.71,2.51
24.0,14.51,-9.49
20.4,14.51,-5.89
40.4,42.57,2.17
25.1,22.44,-2.66
30.2,21.51,-8.69
68.0,69.8,1.8
45.0,42.91,-2.09
26.0,24.87,-1.13
30.9,22.35,-8.55
8.5,14.54,6.04
25.1,21.94,-3.16
11.3,16.66,5.36
19.6,16.27,-3.33
35.2,35.57,0.37
12.3,17.14,4.84
32.2,34.59,2.39
37.5,37.92,0.42
20.3,17.57,-2.73
11.0,15.61,4.61
6.4,18.61,12.21
39.0,38.52,-0.48
32.7,19.36,-13.34
24.3,28.66,4.36
8.2,14.29,6.09
49.3,50.77,1.47
7.2,13.71,6.51
18.8,19.93,1.13
32.7,30.85,-1.85
29.0,31.35,2.35
